----------New Stimuli List Generated----------
-8587874339716957748
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0,0,0
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0,0,0
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0,0,0
-8587874339716897693
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,4E-05,4E-05,4E-05
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,2E-05,2E-05,2E-05
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0,0,0
-8587874339715197446
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.0004389434,0.0004389434,0.0004389434
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.0002494717,0.0002494717,0.0002494717
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,6E-05,6E-05,6E-05
-8587874339714997372
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.001050001,0.001050001,0.001050001
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.0008392081,0.0008392081,0.0008392081
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.0006284151,0.0006284151,0.0006284151
-8587874339714817035
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.001716814,0.001716814,0.001716814
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.001488804,0.001488804,0.001488804
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.001260794,0.001260794,0.001260794
-8587874339714656927
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.002432904,0.002432904,0.002432904
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.002188864,0.002188864,0.002188864
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.001944824,0.001944824,0.001944824
-8587874339714501719
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.003197932,0.003197932,0.003197932
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.002937438,0.002937438,0.002937438
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.002676943,0.002676943,0.002676943
-8587874339714321500
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.00401356,0.00401356,0.00401356
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.003735994,0.003735994,0.003735994
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.003458426,0.003458426,0.003458426
-8587874339714170101
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.004878381,0.004878381,0.004878381
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.004584754,0.004584754,0.004584754
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.004291127,0.004291127,0.004291127
-8587874339713999820
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.005792423,0.005792423,0.005792423
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.005482215,0.005482215,0.005482215
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.005172008,0.005172008,0.005172008
-8587874339713833325
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.006756152,0.006756152,0.006756152
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.006429391,0.006429391,0.006429391
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.00610263,0.00610263,0.00610263
-8587874339713663139
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.007769745,0.007769745,0.007769745
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.007426329,0.007426329,0.007426329
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.007082913,0.007082913,0.007082913
-8587874339713502109
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.008832949,0.008832949,0.008832949
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.008473055,0.008473055,0.008473055
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.008113161,0.008113161,0.008113161
-8587874339713327113
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.009946856,0.009946856,0.009946856
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.00956985,0.00956985,0.00956985
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.009192843,0.009192843,0.009192843
-8587874339713167443
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.01110992,0.01110992,0.01110992
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.01071689,0.01071689,0.01071689
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01032386,0.01032386,0.01032386
-8587874339712997446
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.01232298,0.01232298,0.01232298
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.01191296,0.01191296,0.01191296
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01150294,0.01150294,0.01150294
-8587874339712837051
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.01358531,0.01358531,0.01358531
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.01315915,0.01315915,0.01315915
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01273299,0.01273299,0.01273299
-8587874339712674253
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.01489693,0.01489693,0.01489693
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.0144542,0.0144542,0.0144542
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01401147,0.01401147,0.01401147
-8587874339712503365
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.0162584,0.0162584,0.0162584
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.01579903,0.01579903,0.01579903
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01533965,0.01533965,0.01533965
-8587874339712343178
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.0176695,0.0176695,0.0176695
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.01719364,0.01719364,0.01719364
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01671778,0.01671778,0.01671778
-8587874339712177861
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.01913021,0.01913021,0.01913021
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.01863779,0.01863779,0.01863779
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01814536,0.01814536,0.01814536
-8587874339712007505
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.02064063,0.02064063,0.02064063
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.02013163,0.02013163,0.02013163
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.01962264,0.01962264,0.01962264
-8587874339711847372
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.02220074,0.02220074,0.02220074
StretchableCube-Yellow:0.0883888,0.9032062,0.209446,-0.2703822,0.3453213,-0.1231036,0.8902203,0.02167518,0.02167518,0.02167518
StretchableCube-Blue:-0.05517557,0.844664,0.2342484,0.1927526,0.6190552,-0.04332802,0.760092,0.02114962,0.02114962,0.02114962
-8587874339711678320
StretchableCube-Orange:-0.08735576,0.7878695,0.392624,0.5702507,0.1940628,0.5951478,0.5319332,0.02381056,0.02381056,0.02381056
